,link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe
777,http://dc.wikia.com/wiki/Kara_Zor-L_(Generation_Lost),Female,"5' 11""",180 lbs (82 kg),"Justice League: Generation Lost  #14(January, 2011)","January, 2011",2011,71,180,Kara Zor-L,Generation Lost
778,http://dc.wikia.com/wiki/Karrie_(Generation_Lost),Female,"5' 11""",180 lbs (82 kg),"Justice League: Generation Lost  #6(September, 2010)","September, 2010",2010,71,180,Karrie,Generation Lost
779,http://dc.wikia.com/wiki/Kenneth_Braverman_(New_Earth),Male,"5' 9""",180 lbs (82 kg),"Superman: Man of Steel  #0(October, 1994)","October, 1994",1994,69,180,Kenneth Braverman,New Earth
780,http://dc.wikia.com/wiki/Khalid_Tefibi_(Wildstorm_Universe),Male,"5' 9""",180 lbs (82 kg),"Stormwatch: Team Achilles  #1(September, 2002)","September, 2002",2002,69,180,Khalid Tefibi,Wildstorm Universe
781,http://dc.wikia.com/wiki/Kyle_Rayner_(Futures_End),Male,"5' 11""",180 lbs (82 kg),"Green Lantern: New Guardians: Futures End  #1(November, 2014)","November, 2014",2014,71,180,Kyle Rayner,Futures End
782,http://dc.wikia.com/wiki/Kyle_Rayner_(Prime_Earth),Male,"5' 11""",180 lbs (82 kg),"Green Lantern: New Guardians  #1(November, 2011)","November, 2011",2011,71,180,Kyle Rayner,Prime Earth
783,http://dc.wikia.com/wiki/Lawrence_Trainor_(New_Earth),Male,"5' 10""",180 lbs (82 kg),"My Greatest Adventure  #80(June, 1963)","June, 1963",1963,70,180,Lawrence Trainor,New Earth
784,http://dc.wikia.com/wiki/Leonid_Kovar_(New_Earth),Male,"5' 10""",180 lbs (82 kg),"Teen Titans  #18(December, 1968)","December, 1968",1968,70,180,Leonid Kovar,New Earth
785,http://dc.wikia.com/wiki/Lucius_Fox_(New_Earth),Male,"5' 11""",180 lbs (82 kg),"Batman  #307(January, 1979)","January, 1979",1979,71,180,Lucius Fox,New Earth
786,http://dc.wikia.com/wiki/Philip_Kane_(Prime_Earth),Male,"5' 11""",184 lbs (83 kg),"Batman Vol 2  #21(August, 2013)","August, 2013",2013,71,184,Philip Kane,Prime Earth
787,http://dc.wikia.com/wiki/Theodore_Kord_(Earth-Four),Male,"5' 11""",184 lbs (83 kg),"Captain Atom (Charlton)  #83(November, 1966)","November, 1966",1966,71,184,Theodore Kord,Earth-Four
788,http://dc.wikia.com/wiki/Theodore_Kord_(New_Earth),Male,"5' 11""",184 lbs (83 kg),"Secret Origins Vol 2  #2(May, 1986)","May, 1986",1986,71,184,Theodore Kord,New Earth
789,http://dc.wikia.com/wiki/Thomas_Haukins_(New_Earth),Male,"6' 1""",184 lbs (83 kg),"Star-Spangled Comics  #69(June, 1947)","June, 1947",1947,73,184,Thomas Haukins,New Earth
790,http://dc.wikia.com/wiki/Albert_Michaels_(Prime_Earth),Male,"6' 0""",185 lbs (84 kg),"Action Comics Annual Vol 2  #1(December, 2012)","December, 2012",2012,72,185,Albert Michaels,Prime Earth
791,"http://dc.wikia.com/wiki/Alexander_Luthor,_Sr._(Earth-Three)",Male,"5' 11""",185 lbs (84 kg),DC Comics Presents Annual  #1(1982),1982,1982,71,185,"Alexander Luthor, Sr.",Earth-Three
792,http://dc.wikia.com/wiki/Amsel_Reiniger_(New_Earth),Male,"5' 10""",185 lbs (84 kg),"Robin Vol 4  #76(May, 2000)","May, 2000",2000,70,185,Amsel Reiniger,New Earth
793,http://dc.wikia.com/wiki/Benito_Santini_(Wildstorm_Universe),Male,"6' 0""",185 lbs (84 kg),"WildC.A.T.s  #2(September, 1992)","September, 1992",1992,72,185,Benito Santini,Wildstorm Universe
794,http://dc.wikia.com/wiki/Bernhard_Baker_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Strange Adventures  #180(September, 1965)","September, 1965",1965,72,185,Bernhard Baker,New Earth
795,http://dc.wikia.com/wiki/Charles_Victor_Szasz_(New_Earth),Male,"6' 2""",185 lbs (84 kg),"Blue Beetle  #4(September, 1986)","September, 1986",1986,74,185,Charles Victor Szasz,New Earth
796,http://dc.wikia.com/wiki/Dark_Angel_(Earth-Seven),Female,"6' 10""",185 lbs (84 kg),"Wonder Woman Vol 2  #131(March, 1998)","March, 1998",1998,82,185,Dark Angel,Earth-Seven
797,http://dc.wikia.com/wiki/Darwin_Jones_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Strange Adventures  #1(September, 1950)","September, 1950",1950,72,185,Darwin Jones,New Earth
798,http://dc.wikia.com/wiki/Doctor_Impossible_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Justice League of America Vol 2  #1(October, 2006)","October, 2006",2006,72,185,Doctor Impossible,New Earth
799,http://dc.wikia.com/wiki/Frank_Boles_(Arkhamverse),Male,"6' 0""",185 lbs (84 kg),"Batman: Arkham Asylum(August 25, 2009)","August 25, 2009",2009,72,185,Frank Boles,Arkhamverse
800,http://dc.wikia.com/wiki/Frederick_Danvers_(New_Earth),Male,"5' 9""",185 lbs (84 kg),"Supergirl Vol 4  #1(September, 1996)","September, 1996",1996,69,185,Frederick Danvers,New Earth
801,http://dc.wikia.com/wiki/Hannibal_Hawkes_(New_Earth),Male,"5' 11""",185 lbs (84 kg),"Western Comics  #5(October, 1948)","October, 1948",1948,71,185,Hannibal Hawkes,New Earth
802,http://dc.wikia.com/wiki/Hector_Hall_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"All-Star Squadron  #25(September, 1983)","September, 1983",1983,72,185,Hector Hall,New Earth
803,http://dc.wikia.com/wiki/Jared_Morillo_(New_Earth),Male,"5' 10""",185 lbs (84 kg),"Flash Vol 2  #171(April, 2001)","April, 2001",2001,70,185,Jared Morillo,New Earth
804,http://dc.wikia.com/wiki/Jerry_McGee_(New_Earth),Male,"6' 1""",185 lbs (84 kg),"Flash Vol 2  #5(October, 1987)","October, 1987",1987,73,185,Jerry McGee,New Earth
805,http://dc.wikia.com/wiki/John_Malone_(New_Earth),Male,"5' 11""",185 lbs (84 kg),"Justice League of America  #234(January, 1985)","January, 1985",1985,71,185,John Malone,New Earth
806,http://dc.wikia.com/wiki/Jonathan_Kent_(New_Earth),Male,"5' 8""",185 lbs (84 kg),"The Man of Steel  #1(October, 1986)","October, 1986",1986,68,185,Jonathan Kent,New Earth
807,http://dc.wikia.com/wiki/Joseph_Martin_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Adventures of Superman  #483(October, 1991)","October, 1991",1991,72,185,Joseph Martin,New Earth
808,http://dc.wikia.com/wiki/Justin_Arthur_(New_Earth),Male,"6' 1""",185 lbs (84 kg),"Adventure Comics  #66(September, 1941)","September, 1941",1941,73,185,Justin Arthur,New Earth
809,http://dc.wikia.com/wiki/Katrina_Cupertino_(Wildstorm_Universe),Female,"5' 6""",185 lbs (84 kg),"Deathblow  #1(April, 1993)","April, 1993",1993,66,185,Katrina Cupertino,Wildstorm Universe
810,http://dc.wikia.com/wiki/Killer_Shark_(New_Earth),Male,"5' 11""",185 lbs (84 kg),"Blackhawk  #108(January, 1957)","January, 1957",1957,71,185,Killer Shark,New Earth
811,http://dc.wikia.com/wiki/Kingsley_Faraday_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Danger Trail  #1(August, 1950)","August, 1950",1950,72,185,Kingsley Faraday,New Earth
812,http://dc.wikia.com/wiki/Lawrence_Lance_(New_Earth),Male,"5' 11""",185 lbs (84 kg),"Flash Comics  #92(February, 1948)","February, 1948",1948,71,185,Lawrence Lance,New Earth
813,http://dc.wikia.com/wiki/Matthew_Ryder_(Armageddon_2001),Male,"6' 1""",185 lbs (84 kg),"Armageddon 2001  #1(May, 1991)","May, 1991",1991,73,185,Matthew Ryder,Armageddon 2001
814,http://dc.wikia.com/wiki/Maxwell_Lord_IV_(Prime_Earth),Male,"6' 2""",185 lbs (84 kg),"OMAC Vol 4  #2(December, 2011)","December, 2011",2011,74,185,Maxwell Lord IV,Prime Earth
815,http://dc.wikia.com/wiki/Merlyn_(New_Earth),Male,"6' 3""",185 lbs (84 kg),"Justice League of America  #94(November, 1971)","November, 1971",1971,75,185,Merlyn,New Earth
816,http://dc.wikia.com/wiki/Nicholas_Kovak_(New_Earth),Male,"5' 11""",185 lbs (84 kg),Flash Annual Vol 2  #6(1993),1993,1993,71,185,Nicholas Kovak,New Earth
817,http://dc.wikia.com/wiki/Phantom_Stranger_(New_Earth),Male,"6' 2""",185 lbs (84 kg),"Phantom Stranger  #1(August, 1952)","August, 1952",1952,74,185,Phantom Stranger,New Earth
818,http://dc.wikia.com/wiki/Phantom_Stranger_(Prime_Earth),Male,"6' 2""",185 lbs (84 kg),"Justice League Vol 2  #6(April, 2012)","April, 2012",2012,74,185,Phantom Stranger,Prime Earth
819,http://dc.wikia.com/wiki/Question_(Prime_Earth),Male,"6' 2""",185 lbs (84 kg),"The New 52: FCBD Special Edition  #1(June, 2012)","June, 2012",2012,74,185,Question,Prime Earth
820,http://dc.wikia.com/wiki/Ramulus_(New_Earth),Male,"6' 3""",185 lbs (84 kg),"World's Finest  #6(June, 1942)","June, 1942",1942,75,185,Ramulus,New Earth
821,http://dc.wikia.com/wiki/Rod_Reilly_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"All-Star Squadron  #1(September, 1981)","September, 1981",1981,72,185,Rod Reilly,New Earth
822,http://dc.wikia.com/wiki/Roy_Harper_(Prime_Earth),Male,"5' 11""",185 lbs (84 kg),"Red Hood and the Outlaws  #1(November, 2011)","November, 2011",2011,71,185,Roy Harper,Prime Earth
823,http://dc.wikia.com/wiki/Scot_(Prime_Earth),Male,"6' 0""",185 lbs (84 kg),"Earth 2  #11(June, 2013)","June, 2013",2013,72,185,Scot,Prime Earth
824,http://dc.wikia.com/wiki/Scott_Free_(New_Earth),Male,"6' 0""",185 lbs (84 kg),"Mister Miracle  #1(April, 1971)","April, 1971",1971,72,185,Scott Free,New Earth
825,http://dc.wikia.com/wiki/Sensor_(New_Earth),Male,"6' 1""",185 lbs (84 kg),"Batgirl  #27(June, 2002)","June, 2002",2002,73,185,Sensor,New Earth
826,http://dc.wikia.com/wiki/Thomas_Merlyn_(Prime_Earth),Male,"6' 3""",185 lbs (84 kg),"Green Arrow Vol 5  #0(November, 2012)","November, 2012",2012,75,185,Thomas Merlyn,Prime Earth
827,http://dc.wikia.com/wiki/Thomas_Monaghan_(New_Earth),Male,"6' 0""",185 lbs (84 kg),Demon Annual Vol 3  #2(1993),1993,1993,72,185,Thomas Monaghan,New Earth
828,http://dc.wikia.com/wiki/Uno_(New_Earth),Male,"6' 1""",185 lbs (84 kg),"Aztek: The Ultimate Man  #1(August, 1996)","August, 1996",1996,73,185,Uno,New Earth
829,http://dc.wikia.com/wiki/Warren_White_(Prime_Earth),Male,"5' 11""",185 lbs (84 kg),"Batman: The Dark Knight Vol 2  #1(November, 2011)","November, 2011",2011,71,185,Warren White,Prime Earth
830,"http://dc.wikia.com/wiki/William_Everett,_Sr._(New_Earth)",Male,"6' 1""",185 lbs (84 kg),"All-Star Squadron  #23(July, 1983)","July, 1983",1983,73,185,"William Everett, Sr.",New Earth
831,http://dc.wikia.com/wiki/Dudley_Soames_(New_Earth),Male,"6' 1""",186 lbs (84 kg),"Nightwing Vol 2  #1(October, 1996)","October, 1996",1996,73,186,Dudley Soames,New Earth
832,http://dc.wikia.com/wiki/Green_Lantern_(Hal_Jordan),Male,"6' 2""",186 lbs (84 kg),"Showcase  #22(October, 1959)","October, 1959",1959,74,186,Green Lantern,Hal Jordan
833,http://dc.wikia.com/wiki/Richard_Plante_(New_Earth),Male,"6' 2""",186 lbs (84 kg),Justice League International Annual  #4(1993),1993,1993,74,186,Richard Plante,New Earth
834,http://dc.wikia.com/wiki/Arnold_Etchinson_(New_Earth),Male,"6' 1""",187 lbs (85 kg),"Detective Comics  #625(January, 1991)","January, 1991",1991,73,187,Arnold Etchinson,New Earth
835,http://dc.wikia.com/wiki/Bertram_Larvan_(New_Earth),Male,"6' 1""",187 lbs (85 kg),"Atom  #26(August, 1966)","August, 1966",1966,73,187,Bertram Larvan,New Earth
836,http://dc.wikia.com/wiki/Christopher_Ambler_(New_Earth),Male,"6' 2""",187 lbs (85 kg),"Strange Adventures  #1(September, 1950)","September, 1950",1950,74,187,Christopher Ambler,New Earth
837,http://dc.wikia.com/wiki/Jonathan_Fox_(New_Earth),Male,"6' 0""",187 lbs (85 kg),Flash Special  #1(1990),1990,1990,72,187,Jonathan Fox,New Earth
838,http://dc.wikia.com/wiki/Kerry_Austin_(New_Earth),Male,"5' 11""",187 lbs (85 kg),"Detective Comics  #511(February, 1982)","February, 1982",1982,71,187,Kerry Austin,New Earth
839,http://dc.wikia.com/wiki/Nathaniel_Dusk_(New_Earth),Male,"6' 0""",187 lbs (85 kg),"Nathaniel Dusk  #1(February, 1984)","February, 1984",1984,72,187,Nathaniel Dusk,New Earth
840,http://dc.wikia.com/wiki/Neptune_Perkins_(New_Earth),Male,"6' 0""",187 lbs (85 kg),"Flash Comics  #66(August, 1945)","August, 1945",1945,72,187,Neptune Perkins,New Earth
841,http://dc.wikia.com/wiki/Tannarak_(New_Earth),Male,"6' 0""",187 lbs (85 kg),"Phantom Stranger Vol 2  #10(December, 1970)","December, 1970",1970,72,187,Tannarak,New Earth
842,http://dc.wikia.com/wiki/Thomas_Oscar_Morrow_(Prime_Earth),Male,"5' 11""",187 lbs (85 kg),"Justice League Vol 2  #2(December, 2011)","December, 2011",2011,71,187,Thomas Oscar Morrow,Prime Earth
843,http://dc.wikia.com/wiki/Alejandro_Sanchez_(New_Earth),Male,"6' 0""",188 lbs (85 kg),"Firebrand  #1(February, 1996)","February, 1996",1996,72,188,Alejandro Sanchez,New Earth
844,http://dc.wikia.com/wiki/Danton_Black_(New_Earth),Male,"6' 0""",188 lbs (85 kg),"Firestorm  #1(March, 1978)","March, 1978",1978,72,188,Danton Black,New Earth
845,http://dc.wikia.com/wiki/Firehair_(New_Earth),Male,"5' 10""",188 lbs (85 kg),"Showcase  #85(September, 1969)","September, 1969",1969,70,188,Firehair,New Earth
846,http://dc.wikia.com/wiki/Geoffrey_Barron_(New_Earth),Male,"6' 0""",188 lbs (85 kg),"Outsiders Vol 2  #1: Alpha(November, 1993)","November, 1993",1993,72,188,Geoffrey Barron,New Earth
847,http://dc.wikia.com/wiki/Gregory_Sanders_(New_Earth),Male,"6' 0""",188 lbs (85 kg),"Action Comics  #42(November, 1941)","November, 1941",1941,72,188,Gregory Sanders,New Earth
848,http://dc.wikia.com/wiki/Liam_McHugh_(New_Earth),Male,"5' 11""",188 lbs (85 kg),"Justice League Quarterly  #14(March, 1994)","March, 1994",1994,71,188,Liam McHugh,New Earth
849,http://dc.wikia.com/wiki/Marc_Slayton_(Wildstorm_Universe),Male,"6' 2""",188 lbs (85 kg),"StormWatch  #3(July, 1993)","July, 1993",1993,74,188,Marc Slayton,Wildstorm Universe
850,http://dc.wikia.com/wiki/Peter_Silverstone_(Earth-One),Male,"5' 10""",188 lbs (85 kg),"Action Comics  #458(April, 1976)","April, 1976",1976,70,188,Peter Silverstone,Earth-One
851,http://dc.wikia.com/wiki/Schrek_(New_Earth),Male,"6' 3""",188 lbs (85 kg),"Suicide Squad  #55(July, 1991)","July, 1991",1991,75,188,Schrek,New Earth
852,http://dc.wikia.com/wiki/Travis_Morgan_(New_Earth),Male,"6' 0""",188 lbs (85 kg),"1st Issue Special  #8(November, 1975)","November, 1975",1975,72,188,Travis Morgan,New Earth
853,http://dc.wikia.com/wiki/William_Glenmorgan_(New_Earth),Male,"6' 1""",188 lbs (85 kg),"More Fun Comics  #56(June, 1940)","June, 1940",1940,73,188,William Glenmorgan,New Earth
854,http://dc.wikia.com/wiki/Artemiz_(New_Earth),Female,"6' 3""",189 lbs (86 kg),"Suicide Squad  #35(November, 1989)","November, 1989",1989,75,189,Artemiz,New Earth
855,http://dc.wikia.com/wiki/Daniel_Garrett_(New_Earth),Male,"6' 0""",189 lbs (86 kg),"Secret Origins Vol 2  #2(May, 1986)","May, 1986",1986,72,189,Daniel Garrett,New Earth
856,http://dc.wikia.com/wiki/Edmond_Hamilton_(Earth-One),Male,"6' 0""",189 lbs (86 kg),"Superman  #378(December, 1982)","December, 1982",1982,72,189,Edmond Hamilton,Earth-One
857,http://dc.wikia.com/wiki/Gardner_Grayle_(Earth-86),Male,"6' 1""",189 lbs (86 kg),"Strange Adventures  #117(June, 1960)","June, 1960",1960,73,189,Gardner Grayle,Earth-86
858,http://dc.wikia.com/wiki/Gardner_Grayle_(New_Earth),Male,"6' 1""",189 lbs (86 kg),"DC Comics Presents  #57(May, 1983)","May, 1983",1983,73,189,Gardner Grayle,New Earth
859,http://dc.wikia.com/wiki/Jonah_Hex_(New_Earth),Male,"5' 11"" [1]",189 lbs (86 kg) [1],"All-Star Western Vol 2  #10(March, 1972)","March, 1972",1972,71,189,Jonah Hex,New Earth
860,http://dc.wikia.com/wiki/Keith_Everet_(New_Earth),Male,"5' 11""",189 lbs (86 kg),"Sensation Comics  #1(January, 1942)","January, 1942",1942,71,189,Keith Everet,New Earth
861,http://dc.wikia.com/wiki/Lee_Travis_(New_Earth),Male,"6' 0""",189 lbs (86 kg),"Detective Comics  #20(October, 1938)","October, 1938",1938,72,189,Lee Travis,New Earth
862,http://dc.wikia.com/wiki/Pamela_(New_Earth),Female,"5' 9""",189 lbs (86 kg),"Action Comics  #775(March, 2001)","March, 2001",2001,69,189,Pamela,New Earth
863,http://dc.wikia.com/wiki/Philip_Reardon_(Earth-One),Male,"6' 0""",189 lbs (86 kg),"Batman  #226(November, 1970)","November, 1970",1970,72,189,Philip Reardon,Earth-One
864,"http://dc.wikia.com/wiki/Richard_Flag,_Jr._(New_Earth)",Male,"6' 1""",189 lbs (86 kg),"Brave and the Bold  #25(September, 1959)","September, 1959",1959,73,189,"Richard Flag, Jr.",New Earth
865,"http://dc.wikia.com/wiki/Richard_Flag,_Jr._(Prime_Earth)",Male,"6' 1""",189 lbs (86 kg),"DC Universe: Rebirth  #1(July, 2016)","July, 2016",2016,73,189,"Richard Flag, Jr.",Prime Earth
866,http://dc.wikia.com/wiki/Richard_Occult_(New_Earth),Male,"6' 1""",189 lbs (86 kg),"New Fun Comics  #6(October, 1935)","October, 1935",1935,73,189,Richard Occult,New Earth
867,http://dc.wikia.com/wiki/Richard_Wilson_(Earth-One),Male,"6' 1""",189 lbs (86 kg),"All-Star Western Vol 2  #2(November, 1970)","November, 1970",1970,73,189,Richard Wilson,Earth-One
868,http://dc.wikia.com/wiki/Timothy_Drake_(Arkhamverse),Male,"6' 0""",189 lbs (86 kg),"Batman: Arkham City  #5(October, 2011)","October, 2011",2011,72,189,Timothy Drake,Arkhamverse
869,http://dc.wikia.com/wiki/Werner_Vertigo_(New_Earth),Male,"5' 11""",189 lbs (86 kg),"World's Finest  #251(July, 1978)","July, 1978",1978,71,189,Werner Vertigo,New Earth
870,http://dc.wikia.com/wiki/Werner_Zytle_(Prime_Earth),Male,"5' 11""",189 lbs (86 kg),"Green Arrow Vol 5  #22(September, 2013)","September, 2013",2013,71,189,Werner Zytle,Prime Earth
871,http://dc.wikia.com/wiki/Adam_Blake_(New_Earth),Male,"6' 2""",190 lbs (86 kg),"Strange Adventures  #9(June, 1951)","June, 1951",1951,74,190,Adam Blake,New Earth
872,http://dc.wikia.com/wiki/Adam_Blake_(Prime_Earth),Male,"6' 2""",190 lbs (86 kg),"Action Comics Vol 2  #10(August, 2012)","August, 2012",2012,74,190,Adam Blake,Prime Earth
873,http://dc.wikia.com/wiki/Ahri%27ahn_(New_Earth),Male,"6' 3""",190 lbs (86 kg),"Warlord  #55(March, 1982)","March, 1982",1982,75,190,Ahri%27ahn,New Earth
874,http://dc.wikia.com/wiki/Alexander_Trent_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"Adventures of Superman  #507(December, 1993)","December, 1993",1993,73,190,Alexander Trent,New Earth
875,http://dc.wikia.com/wiki/Andrew_Van_Horn_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"Deathstroke the Terminator Annual  #2(October, 1993)","October, 1993",1993,73,190,Andrew Van Horn,New Earth
876,http://dc.wikia.com/wiki/Arak_Red-Hand_(New_Earth),Male,"6' 0""",190 lbs (86 kg),"Warlord  #48(August, 1981)","August, 1981",1981,72,190,Arak Red-Hand,New Earth
877,http://dc.wikia.com/wiki/Brian_Savage_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"Weird Western Tales  #39(April, 1977)","April, 1977",1977,73,190,Brian Savage,New Earth
878,http://dc.wikia.com/wiki/Brion_Markov_(New_Earth),Male,"6' 0""",190 lbs (86 kg),"Brave and the Bold  #200(July, 1983)","July, 1983",1983,72,190,Brion Markov,New Earth
879,http://dc.wikia.com/wiki/David_Clark_(New_Earth),Male,"6' 0""",190 lbs (86 kg),"All-Star Squadron  #31(March, 1984)","March, 1984",1984,72,190,David Clark,New Earth
880,http://dc.wikia.com/wiki/Deadline_(New_Earth),Male,"5' 11""",190 lbs (86 kg),"Starman  #15(October, 1989)","October, 1989",1989,71,190,Deadline,New Earth
881,http://dc.wikia.com/wiki/Foster_McClane_(Wildstorm_Universe),Male,"6' 3""",190 lbs (86 kg),"StormWatch  #0(August, 1993)","August, 1993",1993,75,190,Foster McClane,Wildstorm Universe
882,http://dc.wikia.com/wiki/Garth_Ranzz_(Pre-Zero_Hour),Male,"6' 2""",190 lbs (86 kg),"Adventure Comics  #247(April, 1958)","April, 1958",1958,74,190,Garth Ranzz,Pre-Zero Hour
883,http://dc.wikia.com/wiki/Goth_(New_Earth),Male,"7' 0""",190 lbs (86 kg),"Titans  #3(May, 1999)","May, 1999",1999,84,190,Goth,New Earth
884,http://dc.wikia.com/wiki/Hadley_Jagger_(Earth-Four),Male,"5' 11""",190 lbs (86 kg),"Special War Series  #4(November, 1965)","November, 1965",1965,71,190,Hadley Jagger,Earth-Four
885,http://dc.wikia.com/wiki/Hadley_Jagger_(New_Earth),Male,"5' 11""",190 lbs (86 kg),History of the DC Universe  #1(1986),1986,1986,71,190,Hadley Jagger,New Earth
886,http://dc.wikia.com/wiki/Ironwolf_(Earth-One),Male,"6' 0""",190 lbs (86 kg),"Weird Worlds  #8(December, 1973)","December, 1973",1973,72,190,Ironwolf,Earth-One
887,http://dc.wikia.com/wiki/James_Madigan_(Impact),Male,"5' 8""",190 lbs (86 kg),"Legend of the Shield  #5(November, 1991)","November, 1991",1991,68,190,James Madigan,Impact
888,http://dc.wikia.com/wiki/Jason_Hart_(New_Earth),Male,"6' 1""",190 lbs (86 kg),New Teen Titans Drug Awareness Special (Keebler)(1983),Keebler)(1983,1983,73,190,Jason Hart,New Earth
889,http://dc.wikia.com/wiki/Jo_Nah_(Pre-Zero_Hour),Male,"6' 0""",190 lbs (86 kg),"Superboy  #98(July, 1962)","July, 1962",1962,72,190,Jo Nah,Pre-Zero Hour
890,http://dc.wikia.com/wiki/Jor-El_(Earth-Prime),Male,"6' 2""",190 lbs (86 kg),"DC Comics Presents  #87(November, 1985)","November, 1985",1985,74,190,Jor-El,Earth-Prime
891,http://dc.wikia.com/wiki/Jor-El_(New_Earth),Male,"6' 2""",190 lbs (86 kg),"The Man of Steel  #1(October, 1986)","October, 1986",1986,74,190,Jor-El,New Earth
892,http://dc.wikia.com/wiki/Jor-El_II_(Earth-One),Male,"6' 2""",190 lbs (86 kg),"More Fun Comics  #101(January, 1945)","January, 1945",1945,74,190,Jor-El II,Earth-One
893,http://dc.wikia.com/wiki/Karl_Courtney_(New_Earth),Male,"6' 2""",190 lbs (86 kg),"Detective Comics  #460(June, 1976)","June, 1976",1976,74,190,Karl Courtney,New Earth
894,http://dc.wikia.com/wiki/Laevar_Bolto_(Pre-Zero_Hour),Male,"6' 0""",190 lbs (86 kg),"Superman  #147(August, 1961)","August, 1961",1961,72,190,Laevar Bolto,Pre-Zero Hour
895,http://dc.wikia.com/wiki/Leonard_Lewis_(Just_Imagine),Male,"6' 0""",190 lbs (86 kg),"Just Imagine: Green Lantern  #1(January, 2002)","January, 2002",2002,72,190,Leonard Lewis,Just Imagine
896,http://dc.wikia.com/wiki/Manny_Humphries_(Impact),Male,"6' 2""",190 lbs (86 kg),"Comet Vol 2  #7(January, 1992)","January, 1992",1992,74,190,Manny Humphries,Impact
897,http://dc.wikia.com/wiki/Metron_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"New Gods  #1(March, 1971)","March, 1971",1971,73,190,Metron,New Earth
898,http://dc.wikia.com/wiki/Metron_(Prime_Earth),Male,"6' 1""",190 lbs (86 kg),"New Gods: Godhead  #1(December, 2014)","December, 2014",2014,73,190,Metron,Prime Earth
899,http://dc.wikia.com/wiki/Mikhail_Arkadin_(New_Earth),Male,"6' 0""",190 lbs (86 kg),"Firestorm Vol 2  #64(October, 1987)","October, 1987",1987,72,190,Mikhail Arkadin,New Earth
900,http://dc.wikia.com/wiki/Mister_E_(New_Earth),Male,"6' 3""",190 lbs (86 kg),"Secrets of Haunted House  #31(December, 1980)","December, 1980",1980,75,190,Mister E,New Earth
901,http://dc.wikia.com/wiki/Mister_E_(Prime_Earth),Male,"6' 3""",190 lbs (86 kg),"Constantine  #1(May, 2013)","May, 2013",2013,75,190,Mister E,Prime Earth
902,http://dc.wikia.com/wiki/Mitchell_Shelley_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"Resurrection Man  #1(May, 1997)","May, 1997",1997,73,190,Mitchell Shelley,New Earth
903,http://dc.wikia.com/wiki/Mitchell_Shelley_II_(Prime_Earth),Male,"6' 1""",190 lbs (86 kg),"Flashpoint Vol 2  #5(October, 2011)","October, 2011",2011,73,190,Mitchell Shelley II,Prime Earth
904,http://dc.wikia.com/wiki/Ohiyesa_Smith_(New_Earth),Male,"6' 2""",190 lbs (86 kg),"Detective Comics  #151(September, 1949)","September, 1949",1949,74,190,Ohiyesa Smith,New Earth
905,http://dc.wikia.com/wiki/Owen_Mercer_(New_Earth),Male,"6' 1""",190 lbs (86 kg),"Identity Crisis  #3(October, 2004)","October, 2004",2004,73,190,Owen Mercer,New Earth
906,http://dc.wikia.com/wiki/Paul_Sloane_(Earth-Two),Male,"6' 1""",190 lbs (86 kg),"Batman  #68(December, 1951)","December, 1951",1951,73,190,Paul Sloane,Earth-Two
907,http://dc.wikia.com/wiki/Plunder_(New_Earth),Male,"5' 11""",190 lbs (86 kg),"Flash Vol 2  #165(October, 2000)","October, 2000",2000,71,190,Plunder,New Earth
908,http://dc.wikia.com/wiki/Quincy_Sharp_(Arkhamverse),Male,"5' 8""",190 lbs (86 kg),"Batman: Arkham Asylum: The Road to Arkham(August, 2009)","August, 2009",2009,68,190,Quincy Sharp,Arkhamverse
909,http://dc.wikia.com/wiki/Rafael_Sandoval_(New_Earth),Male,"6' 2""",190 lbs (86 kg),"El Diablo  #1(August, 1989)","August, 1989",1989,74,190,Rafael Sandoval,New Earth
910,http://dc.wikia.com/wiki/Robert_Connors_(Impact),Male,"6' 1""",190 lbs (86 kg),"Comet Vol 2  #1(July, 1991)","July, 1991",1991,73,190,Robert Connors,Impact
911,http://dc.wikia.com/wiki/Rokk_Krinn_(Pre-Zero_Hour),Male,"6' 0""",190 lbs (86 kg),"Adventure Comics  #247(April, 1958)","April, 1958",1958,72,190,Rokk Krinn,Pre-Zero Hour
912,http://dc.wikia.com/wiki/Spark_(Prime_Earth),Male,"6' 0""",190 lbs (86 kg),"Catwoman Vol 4  #7(May, 2012)","May, 2012",2012,72,190,Spark,Prime Earth
913,http://dc.wikia.com/wiki/Sunshine_Kid_(Impact),Male,"6' 2""",190 lbs (86 kg),"Web (Impact)  #2(October, 1991)","October, 1991",1991,74,190,Sunshine Kid,Impact
