,link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe
2678,http://marvel.wikia.com/wiki/Dane_Whitman_(Earth-61112),Male,"6' 0""",190 lbs (86 kg),"Avengers Assemble Vol 2  #15AU(July, 2013)","July, 2013",2013,72,190,Dane Whitman,Earth-61112
2679,http://marvel.wikia.com/wiki/Dane_Whitman_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Avengers  #47(December, 1967)","December, 1967",1967,72,190,Dane Whitman,Earth-616
2680,http://marvel.wikia.com/wiki/Darren_Cross_(Earth-TRN012),Male,"6' 0""",190 lbs (86 kg),"Marvel Future Fight(April 30, 2015)","April 30, 2015",2015,72,190,Darren Cross,Earth-TRN012
2681,http://marvel.wikia.com/wiki/Doctor_Weird_(Earth-616),Male,"6' 0""",190 lbs (86 kg),Fantastic Four in The House of Horrors  #1(1968),1968,1968,72,190,Doctor Weird,Earth-616
2682,http://marvel.wikia.com/wiki/Don_Thomas_(Earth-616),Male,"5' 10""",190 lbs (86 kg),"Captain America  #217(January, 1978)","January, 1978",1978,70,190,Don Thomas,Earth-616
2683,http://marvel.wikia.com/wiki/Douglas_Carmody_(Earth-616),Male,"5' 7"" (Variable as shadow/demon)",190 lbs (86 kg) (None as shadow/demon),"Power Pack  #2(September, 1984)","September, 1984",1984,67,190,Douglas Carmody,Earth-616
2684,http://marvel.wikia.com/wiki/Druig_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Eternals  #11(May, 1977)","May, 1977",1977,71,190,Druig,Earth-616
2685,http://marvel.wikia.com/wiki/Eliphas_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"X-Force Vol 3  #1(April, 2008)","April, 2008",2008,72,190,Eliphas,Earth-616
2686,http://marvel.wikia.com/wiki/Eric_Kleinstock_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Uncanny X-Men  #298(March, 1993)","March, 1993",1993,74,190,Eric Kleinstock,Earth-616
2687,http://marvel.wikia.com/wiki/Erik_Lehnsherr_(Earth-80920),Male,"6' 2""",190 lbs (86 kg),"""Badlands""(August 14, 2009)","August 14, 2009",2009,74,190,Erik Lehnsherr,Earth-80920
2688,http://marvel.wikia.com/wiki/Erik_Lehnsherr_(Earth-8096),Male,"6' 2""",190 lbs (86 kg),"""Hindsight (Part 3)""(January 30, 2009)","January 30, 2009",2009,74,190,Erik Lehnsherr,Earth-8096
2689,http://marvel.wikia.com/wiki/Erik_Magnus_(Earth-58163),Male,"6' 2""",190 lbs (86 kg),"Fantastic Four: House of M  #1(September, 2005) (Historically)Civil War: House of M  #1(November, 2008)(Chronologically)","November, 2008",2008,74,190,Erik Magnus,Earth-58163
2690,http://marvel.wikia.com/wiki/Eros_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Iron Man  #55(February, 1973)","February, 1973",1973,73,190,Eros,Earth-616
2691,http://marvel.wikia.com/wiki/Esteban_Coraz%C3%B3n_de_Ablo_(Earth-616),Male,"6' 3""",190 lbs (86 kg),"Fantastic Four  #30(September, 1964)","September, 1964",1964,75,190,Esteban Coraz%C3%B3n de Ablo,Earth-616
2692,http://marvel.wikia.com/wiki/Frank_Moore_(Earth-616),Male,"5' 10"" [3]",190 lbs (86 kg) [3],"Nova  #13(September, 1977) [3]","September, 1977",1977,70,190,Frank Moore,Earth-616
2693,http://marvel.wikia.com/wiki/Frank_Moore_(Earth-821236),Male,"5' 10""",190 lbs (86 kg),"What If?  #36(December, 1982)","December, 1982",1982,70,190,Frank Moore,Earth-821236
2694,http://marvel.wikia.com/wiki/Frank_Payne_(Earth-12131),Male,"5' 11""",190 lbs (86 kg),"Marvel: Avengers Alliance(March 1, 2012)","March 1, 2012",2012,71,190,Frank Payne,Earth-12131
2695,http://marvel.wikia.com/wiki/Frank_Payne_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Incredible Hulk  #212(June, 1977)","June, 1977",1977,71,190,Frank Payne,Earth-616
2696,http://marvel.wikia.com/wiki/Frederick_Duncan_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"X-Men  #2(November, 1963)","November, 1963",1963,72,190,Frederick Duncan,Earth-616
2697,http://marvel.wikia.com/wiki/George_Stacy_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Amazing Spider-Man  #56(January, 1968)","January, 1968",1968,73,190,George Stacy,Earth-616
2698,http://marvel.wikia.com/wiki/Gregori_Larionov_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Rom  #44(July, 1983)","July, 1983",1983,72,190,Gregori Larionov,Earth-616
2699,http://marvel.wikia.com/wiki/Hannibal_King_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Tomb of Dracula  #25(October, 1974)","October, 1974",1974,71,190,Hannibal King,Earth-616
2700,http://marvel.wikia.com/wiki/Harlan_Kleinstock_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Uncanny X-Men  #298(March, 1993)","March, 1993",1993,74,190,Harlan Kleinstock,Earth-616
2701,http://marvel.wikia.com/wiki/Harris_Moore_(Earth-821236),Male,"5' 11""",190 lbs (86 kg),"What If?  #36(December, 1982)","December, 1982",1982,71,190,Harris Moore,Earth-821236
2702,http://marvel.wikia.com/wiki/Hector_Ayala_(Earth-28438),Male,"6' 0""",190 lbs (86 kg),"What If?  #34(August, 1982)","August, 1982",1982,72,190,Hector Ayala,Earth-28438
2703,http://marvel.wikia.com/wiki/Hector_Ayala_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Deadly Hands of Kung Fu  #19(December, 1975)","December, 1975",1975,72,190,Hector Ayala,Earth-616
2704,http://marvel.wikia.com/wiki/Ixar_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Avengers  #36(January, 1967)","January, 1967",1967,72,190,Ixar,Earth-616
2705,http://marvel.wikia.com/wiki/Izumi_Ishihara_(Earth-616),Male,"5' 10""",190 lbs (86 kg),"Punisher Vol 3  #3(January, 1996)","January, 1996",1996,70,190,Izumi Ishihara,Earth-616
2706,http://marvel.wikia.com/wiki/Jack_Danner_(Earth-1610),Male,"6' 1""",190 lbs (86 kg),"Ultimate Adventures  #1(November, 2002)","November, 2002",2002,73,190,Jack Danner,Earth-1610
2707,http://marvel.wikia.com/wiki/Jacob_Oh_(Earth-616),Male,"5' 10"" (6'3"" in armor)",190 lbs (86 kg) (430 lbs in armor),"Agents of Atlas  #1(October, 2006)","October, 2006",2006,70,190,Jacob Oh,Earth-616
2708,http://marvel.wikia.com/wiki/Jacques_Dernier_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Sgt Fury and his Howling Commandos  #21(August, 1965)","August, 1965",1965,72,190,Jacques Dernier,Earth-616
2709,http://marvel.wikia.com/wiki/Jaime_Garcia_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Power Man and Iron Fist  #56(April, 1979)","April, 1979",1979,73,190,Jaime Garcia,Earth-616
2710,http://marvel.wikia.com/wiki/James_Howlett_(Earth-2319),Male,"5' 3""",190 lbs (86 kg),"New Avengers Vol 3  #14(April, 2014)","April, 2014",2014,63,190,James Howlett,Earth-2319
2711,http://marvel.wikia.com/wiki/Jasper_Sitwell_(Earth-12131),Male,"5' 11""",190 lbs (86 kg),"Marvel: Avengers Alliance(March 1, 2012)","March 1, 2012",2012,71,190,Jasper Sitwell,Earth-12131
2712,http://marvel.wikia.com/wiki/Jasper_Sitwell_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Strange Tales  #144(May, 1966)","May, 1966",1966,71,190,Jasper Sitwell,Earth-616
2713,http://marvel.wikia.com/wiki/Jasper_Sitwell_(LMD)_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Nick Fury vs. S.H.I.E.L.D.  #2(July, 1988)","July, 1988",1988,71,190,Jasper Sitwell (LMD),Earth-616
2714,http://marvel.wikia.com/wiki/Jesse_Black_Crow_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Captain America  #292(April, 1984)","April, 1984",1984,73,190,Jesse Black Crow,Earth-616
2715,http://marvel.wikia.com/wiki/John_Ostrum_(Earth-50701),Male,"6' 2""",190 lbs (86 kg),"Marvel Nemesis: The Imperfects  #1(July, 2005)","July, 2005",2005,74,190,John Ostrum,Earth-50701
2716,http://marvel.wikia.com/wiki/John_Ryker_(Earth-400083),Male,"6' 2""",190 lbs (86 kg),"Hulk (NA: May 27, 2003EU: June 13, 2003)",2003,2003,74,190,John Ryker,Earth-400083
2717,http://marvel.wikia.com/wiki/John_Ryker_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Incredible Hulk Vol 2  #12(March, 2000)","March, 2000",2000,74,190,John Ryker,Earth-616
2718,http://marvel.wikia.com/wiki/Johnny_Wakely_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Marvel Spotlight  #1(November, 1971)","November, 1971",1971,73,190,Johnny Wakely,Earth-616
2719,http://marvel.wikia.com/wiki/Jonathan_Powers_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Daredevil  #42(July, 1968)","July, 1968",1968,74,190,Jonathan Powers,Earth-616
2720,http://marvel.wikia.com/wiki/Joost_van_Straaten_(Earth-616),Male,"6' 0""",190 lbs (86 kg) (variable),"Silver Surfer  #8(September, 1969)","September, 1969",1969,72,190,Joost van Straaten,Earth-616
2721,http://marvel.wikia.com/wiki/Joseph_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Uncanny X-Men  #327(December, 1995)","December, 1995",1995,74,190,Joseph,Earth-616
2722,http://marvel.wikia.com/wiki/Joseph_(Earth-983),Male,"6' 2""",190 lbs (86 kg),"What If? Vol 2  #106(March, 1998)","March, 1998",1998,74,190,Joseph,Earth-983
2723,http://marvel.wikia.com/wiki/Joseph_Ledger_(Earth-712),Male,"6' 0""",190 lbs (86 kg),"Avengers  #85(February, 1971)","February, 1971",1971,72,190,Joseph Ledger,Earth-712
2724,http://marvel.wikia.com/wiki/Joseph_Manfredi_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Daredevil  #118(February, 1975)","February, 1975",1975,73,190,Joseph Manfredi,Earth-616
2725,http://marvel.wikia.com/wiki/Kaluu_(Earth-616),Male,"6' 5""",190 lbs (86 kg),"Strange Tales  #147(August, 1966)","August, 1966",1966,77,190,Kaluu,Earth-616
2726,http://marvel.wikia.com/wiki/Kenneth_McFarlane_(Earth-1610),Male,"6' 2""",190 lbs (86 kg),"Ultimate Spider-Man  #1(October, 2000)","October, 2000",2000,74,190,Kenneth McFarlane,Earth-1610
2727,http://marvel.wikia.com/wiki/Klaus_Kruger_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Daredevil  #9(August, 1965)","August, 1965",1965,72,190,Klaus Kruger,Earth-616
2728,http://marvel.wikia.com/wiki/Lancelot_Hunter_(Earth-616),Male,"6' 3""",190 lbs (86 kg),"Captain Britain  #19(February, 1977)","February, 1977",1977,75,190,Lancelot Hunter,Earth-616
2729,http://marvel.wikia.com/wiki/Laslo_Pevely_(Earth-616),Male,"6' 8"" (Terror); 5'8"" (Pevely)",190 lbs (86 kg) (Terror); 160 lbs (Pevely),"Mystic Comics  #5(March, 1941)","March, 1941",1941,80,190,Laslo Pevely,Earth-616
2730,http://marvel.wikia.com/wiki/Leonard_McKenzie_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Motion Picture Funnies Weekly  #1(April, 1939)","April, 1939",1939,72,190,Leonard McKenzie,Earth-616
2731,http://marvel.wikia.com/wiki/Leonard_McKenzie_(Earth-717),Male,"6' 0""",190 lbs (86 kg),"What If: Sub-Mariner  #1(February, 2006)","February, 2006",2006,72,190,Leonard McKenzie,Earth-717
2732,http://marvel.wikia.com/wiki/Lincoln_Slade_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Western Gunfighters Vol 2  #7(January, 1972)","January, 1972",1972,71,190,Lincoln Slade,Earth-616
2733,http://marvel.wikia.com/wiki/Louis_Dexter_(Earth-616),Male,"5' 11"" (Variable)",190 lbs (86 kg) (Variable),"Captain America  #425(March, 1994)","March, 1994",1994,71,190,Louis Dexter,Earth-616
2734,http://marvel.wikia.com/wiki/Luis_Alvarez_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Web of Spider-Man  #35(February, 1988)","February, 1988",1988,74,190,Luis Alvarez,Earth-616
2735,http://marvel.wikia.com/wiki/Mantor_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Human Torch Comics  #2(Fall, 1940)","Fall, 1940",1940,74,190,Mantor,Earth-616
2736,http://marvel.wikia.com/wiki/Martha_Lund_(Earth-616),Female,"5' 7""",190 lbs (86 kg),"Marvel Team-Up  #124(December, 1982)","December, 1982",1982,67,190,Martha Lund,Earth-616
2737,http://marvel.wikia.com/wiki/Master_Khan_(Earth-616),Male,"6' 2"" ; Variable",190 lbs (86 kg) ; Variable,"Strange Tales  #77(October, 1960)","October, 1960",1960,74,190,Master Khan,Earth-616
2738,http://marvel.wikia.com/wiki/Max_Eisenhardt_(Earth-61112),Male,"6' 2""",190 lbs (86 kg),"Age of Ultron  #2(May, 2013)","May, 2013",2013,74,190,Max Eisenhardt,Earth-61112
2739,http://marvel.wikia.com/wiki/Max_Eisenhardt_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"X-Men  #1(September, 1963)","September, 1963",1963,74,190,Max Eisenhardt,Earth-616
2740,http://marvel.wikia.com/wiki/Max_Eisenhardt_(Earth-77119),Male,"6' 2""",190 lbs (86 kg),"Silver Surfer: Requiem  #3(September, 2007)","September, 2007",2007,74,190,Max Eisenhardt,Earth-77119
2741,http://marvel.wikia.com/wiki/Max_Eisenhardt_(Earth-TRN012),Male,"6' 2""",190 lbs (86 kg),"Marvel Future Fight(April 30, 2015)","April 30, 2015",2015,74,190,Max Eisenhardt,Earth-TRN012
2742,http://marvel.wikia.com/wiki/Maynard_Tiboldt_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Incredible Hulk  #3(September, 1962)","September, 1962",1962,73,190,Maynard Tiboldt,Earth-616
2743,http://marvel.wikia.com/wiki/Mendendez_Flores_(Earth-1610),Male,"6' 1""",190 lbs (86 kg),"Ultimate Fantastic Four  #39(April, 2007)","April, 2007",2007,73,190,Mendendez Flores,Earth-1610
2744,http://marvel.wikia.com/wiki/Michael_Peterson_(Earth-199999),Male,"6' 3""",190 lbs (86 kg),"""Pilot""(September 24, 2013)","September 24, 2013",2013,75,190,Michael Peterson,Earth-199999
2745,http://marvel.wikia.com/wiki/Michael_Pointer_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"New Avengers  #16(April, 2006)","April, 2006",2006,71,190,Michael Pointer,Earth-616
2746,http://marvel.wikia.com/wiki/Nathan_Dolly_(Earth-616),Male,"5' 9""",190 lbs (86 kg),"Tales of Suspense  #48(December, 1963)","December, 1963",1963,69,190,Nathan Dolly,Earth-616
2747,http://marvel.wikia.com/wiki/Nathan_Lemon_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Iron Man  #254(March, 1990)","March, 1990",1990,71,190,Nathan Lemon,Earth-616
2748,http://marvel.wikia.com/wiki/Nicholas_Bromwell_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Amazing Spider-Man  #9(February, 1964)","February, 1964",1964,72,190,Nicholas Bromwell,Earth-616
2749,http://marvel.wikia.com/wiki/Norman_Harrison_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Ghost Rider Vol 3  #10(February, 1991)","February, 1991",1991,72,190,Norman Harrison,Earth-616
2750,http://marvel.wikia.com/wiki/Onslaught_(Psychic_Entity)_(Earth-30847),Male,"6' 0"" (in Professor X's body), 10'0"" (variable) (typically, in own form)","190 lbs (86 kg) (in Professor X's body), 900 lbs (409 kg) (variable)","Marvel vs. Capcom: Clash of Super Heroes(1998: (Arcade)September 30, 1999: (Sega Dreamcast)January 31, 2000: (PS1))",1998,1998,72,190,Onslaught (Psychic Entity),Earth-30847
2751,http://marvel.wikia.com/wiki/Onslaught_(Psychic_Entity)_(Earth-616),Male,"6' 0"" (in Professor X's body), 10'0"" (variable) (typically, in own form)","190 lbs (86 kg) (in Professor X's body), 900 lbs (409 kg) (variable)","X-Man  #15(May, 1996)","May, 1996",1996,72,190,Onslaught (Psychic Entity),Earth-616
2752,http://marvel.wikia.com/wiki/Onslaught_(Psychic_Entity)_(Earth-91119),Male,"6' 0"" (in Professor X's body), 10'0"" (variable) (typically, in own form)","190 lbs (86 kg) (in Professor X's body), 900 lbs (409 kg) (variable)","Marvel Super Hero Squad Online(April 29, 2011)","April 29, 2011",2011,72,190,Onslaught (Psychic Entity),Earth-91119
2753,http://marvel.wikia.com/wiki/Oswald_Silkworth_(Earth-616),Male,"5' 9""",190 lbs (86 kg),"Marvel Team-Up  #138(February, 1984)","February, 1984",1984,69,190,Oswald Silkworth,Earth-616
2754,http://marvel.wikia.com/wiki/Peter_Noble_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Daring Mystery Comics  #7(April, 1941)","April, 1941",1941,73,190,Peter Noble,Earth-616
2755,http://marvel.wikia.com/wiki/Proctor_(Earth-374),Male,"6' 0""",190 lbs (86 kg),"Avengers  #344(February, 1992)","February, 1992",1992,72,190,Proctor,Earth-374
2756,http://marvel.wikia.com/wiki/Randall_Spector_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Hulk!  #17(October, 1979)","October, 1979",1979,72,190,Randall Spector,Earth-616
2757,http://marvel.wikia.com/wiki/Richard_Rider_(Earth-12131),Male,"6' 1""",190 lbs (86 kg),"Marvel: Avengers Alliance(March 1, 2012)","March 1, 2012",2012,73,190,Richard Rider,Earth-12131
2758,http://marvel.wikia.com/wiki/Richard_Rider_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Nova  #1(September, 1976)","September, 1976",1976,73,190,Richard Rider,Earth-616
2759,http://marvel.wikia.com/wiki/Roger_Price_(Earth-148611),Male,"5' 7""",190 lbs (86 kg),"Star Brand  #12(March, 1988)","March, 1988",1988,67,190,Roger Price,Earth-148611
2760,http://marvel.wikia.com/wiki/Scott_Lang_(Earth-22795),Male,"6' 0"" (Variable)",190 lbs (86 kg) (Variable),"What If? Avengers Disassembled  #1(January, 2007)","January, 2007",2007,72,190,Scott Lang,Earth-22795
2761,http://marvel.wikia.com/wiki/Scott_Lang_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Avengers  #181(March, 1979) (As Scott Lang)Marvel Premiere  #47(April, 1979)(As Ant-Man)","April, 1979",1979,72,190,Scott Lang,Earth-616
2762,http://marvel.wikia.com/wiki/Scott_Lang_(Earth-6311),Male,"6' 0"" (Variable)",190 lbs (86 kg) (Variable),"Uncanny Avengers  #8AU(July, 2013)","July, 2013",2013,72,190,Scott Lang,Earth-6311
2763,http://marvel.wikia.com/wiki/Scott_Lang_(Earth-9590),Male,"6' 0"" (Variable)",190 lbs (86 kg) (Variable),"What If? Vol 2  #79(November, 1995)","November, 1995",1995,72,190,Scott Lang,Earth-9590
2764,http://marvel.wikia.com/wiki/Scott_Lang_(Earth-TRN012),Male,"6' 0""",190 lbs (86 kg),"Marvel Future Fight(April 30, 2015)","April 30, 2015",2015,72,190,Scott Lang,Earth-TRN012
2765,http://marvel.wikia.com/wiki/Sequoia_(Earth-616),Male,"5' 8""",190 lbs (86 kg),"Fantastic Four  #325(April, 1989)","April, 1989",1989,68,190,Sequoia,Earth-616
2766,http://marvel.wikia.com/wiki/Shagreen_(Earth-5311),Male,"6' 0""",190 lbs (86 kg),"Nightcrawler  #1(November, 1985)","November, 1985",1985,72,190,Shagreen,Earth-5311
2767,http://marvel.wikia.com/wiki/Shredder_(Earth-616),Male,"6' 5""",190 lbs (86 kg),"Hulk/Wolverine: Six Hours  #2(March, 2003)","March, 2003",2003,77,190,Shredder,Earth-616
2768,http://marvel.wikia.com/wiki/Siena_Blaze_(Earth-616),Female,"6' 2""",190 lbs (86 kg),"Stryfe's Strike File  #1(January, 1993)","January, 1993",1993,74,190,Siena Blaze,Earth-616
2769,http://marvel.wikia.com/wiki/Siena_Blaze_(Earth-64894),Female,"6' 2""",190 lbs (86 kg),"What If? Vol 2  #64(August, 1994)","August, 1994",1994,74,190,Siena Blaze,Earth-64894
2770,http://marvel.wikia.com/wiki/Siena_Blaze_(Earth-811),Female,"6' 2""",190 lbs (86 kg),"Uncanny X-Men Annual  #1993(June, 1993)","June, 1993",1993,74,190,Siena Blaze,Earth-811
2771,http://marvel.wikia.com/wiki/Sif_(Earth-8096),Female,"6' 1""",190 lbs (86 kg),"Hulk Vs. (January 13, 2009)","January 13, 2009",2009,73,190,Sif,Earth-8096
2772,http://marvel.wikia.com/wiki/Sinjin_Quarrel_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Starlord  #1(December, 1996)","December, 1996",1996,72,190,Sinjin Quarrel,Earth-616
2773,http://marvel.wikia.com/wiki/Sn%27Tlo_(Earth-616),Male,"6' 0"" (Variable)",190 lbs (86 kg) (Variable),"Captain America Vol 3  #3(March, 1998)","March, 1998",1998,72,190,Sn%27Tlo,Earth-616
2774,http://marvel.wikia.com/wiki/Steel_Serpent_(Death_Touch)_(Earth-616),Male,"6' 5""",190 lbs (86 kg),"Deadly Hands of Kung Fu  #10(March, 1975)","March, 1975",1975,77,190,Steel Serpent (Death Touch),Earth-616
2775,http://marvel.wikia.com/wiki/Stephen_Beckley_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Comet Man  #1(February, 1987)","February, 1987",1987,73,190,Stephen Beckley,Earth-616
2776,http://marvel.wikia.com/wiki/Sven_Kleinstock_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Uncanny X-Men  #298(March, 1993)","March, 1993",1993,74,190,Sven Kleinstock,Earth-616
2777,http://marvel.wikia.com/wiki/Tagak_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Daredevil  #72(January, 1971)","January, 1971",1971,72,190,Tagak,Earth-616
2778,http://marvel.wikia.com/wiki/Thomas_Lightner_(Earth-616),Male,"6' 1""",190 lbs (86 kg),"Marvel Two-In-One  #21(November, 1976)","November, 1976",1976,73,190,Thomas Lightner,Earth-616
2779,http://marvel.wikia.com/wiki/Tongah_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Astonishing Tales  #3(December, 1970)","December, 1970",1970,74,190,Tongah,Earth-616
2780,http://marvel.wikia.com/wiki/Townshend_Horgan_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Daredevil  #10(October, 1965)","October, 1965",1965,72,190,Townshend Horgan,Earth-616
2781,http://marvel.wikia.com/wiki/Triton_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Fantastic Four  #45(December, 1965)","December, 1965",1965,74,190,Triton,Earth-616
2782,http://marvel.wikia.com/wiki/Trojak_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Daring Mystery Comics  #2(February, 1940)","February, 1940",1940,74,190,Trojak,Earth-616
2783,http://marvel.wikia.com/wiki/Victor_Strange_(Earth-616),Male,"6' 3""",190 lbs (86 kg),"Doctor Strange, Sorcerer Supreme  #10(November, 1989) (Victor Strange)Doctor Strange, Sorcerer Supreme  #15(March, 1990)(Baron Blood)Doctor Strange, Sorcerer Supreme  #56(August, 1993)(Khiron)","August, 1993",1993,75,190,Victor Strange,Earth-616
2784,http://marvel.wikia.com/wiki/Wade_Wilson_(Earth-TRN414),Male,"6' 2""",190 lbs (86 kg),"Deadpool (February 8, 2016)","February 8, 2016",2016,74,190,Wade Wilson,Earth-TRN414
2785,http://marvel.wikia.com/wiki/Wade_Wilson_(Earth-TRN678),Male,"6' 2""",190 lbs (86 kg),"Deadpool 2(May 15, 2018)","May 15, 2018",2018,74,190,Wade Wilson,Earth-TRN678
2786,http://marvel.wikia.com/wiki/Wayne_Markley_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Peter Parker: Spider-Man Vol 2  #30(June, 2001)","June, 2001",2001,72,190,Wayne Markley,Earth-616
2787,http://marvel.wikia.com/wiki/William_Cross_(Earth-616),Male,"6' 0""",190 lbs (86 kg),"Marvel Two-In-One  #52(June, 1979)","June, 1979",1979,72,190,William Cross,Earth-616
2788,http://marvel.wikia.com/wiki/Xavier_(Earth-5311),Male,"6' 0""",190 lbs (86 kg),"Uncanny X-Men  #153(January, 1982)","January, 1982",1982,72,190,Xavier,Earth-5311
2789,http://marvel.wikia.com/wiki/Zachary_Williams_(Earth-616),Male,"6' 3""",190 lbs (86 kg),"Quicksilver  #9(July, 1998)","July, 1998",1998,75,190,Zachary Williams,Earth-616
2790,http://marvel.wikia.com/wiki/Zemu_(Earth-616),Male,"5' 11""",190 lbs (86 kg),"Strange Tales  #103(December, 1962)","December, 1962",1962,71,190,Zemu,Earth-616
2791,http://marvel.wikia.com/wiki/Zephyrus_Jones_(Earth-616),Male,"6' 2""",190 lbs (86 kg),"Daring Mystery Comics  #2(February, 1940)","February, 1940",1940,74,190,Zephyrus Jones,Earth-616
2792,http://marvel.wikia.com/wiki/Cain_Marko_(Earth-616),Male,"9' 5""",1900 lbs (862 kg),"X-Men  #12(July, 1965)","July, 1965",1965,113,190,Cain Marko,Earth-616
2793,http://marvel.wikia.com/wiki/Morg_(Earth-616),Male,"6' 6""",1900 lbs (862 kg),"Silver Surfer Vol 3  #69(August, 1992)","August, 1992",1992,78,190,Morg,Earth-616
2794,http://marvel.wikia.com/wiki/Grigori_Sovchenko_(Earth-616),Male,"6' 1""",191 lbs (87 kg),"Master of Kung Fu  #110(March, 1982)","March, 1982",1982,73,191,Grigori Sovchenko,Earth-616
2795,http://marvel.wikia.com/wiki/Horatio_Walters_(Earth-616),Male,"6' 0""",191 lbs (87 kg),"Jungle Action Vol 2  #6(September, 1973)","September, 1973",1973,72,191,Horatio Walters,Earth-616
2796,http://marvel.wikia.com/wiki/Larry_Scott_(Earth-616),Male,"5' 11""",191 lbs (87 kg),"Captain America Comics  #6(September, 1941)","September, 1941",1941,71,191,Larry Scott,Earth-616
2797,http://marvel.wikia.com/wiki/Seamus_Mellencamp_(Earth-616),Male,"6' 0""",191 lbs (87 kg),"Uncanny X-Men  #300(May, 1993)","May, 1993",1993,72,191,Seamus Mellencamp,Earth-616
2798,http://marvel.wikia.com/wiki/Tyler_Dayspring_(Earth-4935),Male,"6' 1""",191 lbs (87 kg),"New Mutants  #98(February, 1991) (as Tolliver, mentioned)X-Force  #1(August, 1991)(as Tyler, mentioned)X-Force  #5(December, 1991)(1st as Tolliver)Cable  #1(May, 1993)(1st as Tyler)Cable  #18(December, 1994)(as Genesis)","December, 1994",1994,73,191,Tyler Dayspring,Earth-4935
2799,http://marvel.wikia.com/wiki/Baxter_Bigelow_(Earth-616),Male,"5' 11""",192 lbs (87 kg),"Amazing Fantasy  #15(August, 1962)","August, 1962",1962,71,192,Baxter Bigelow,Earth-616
2800,http://marvel.wikia.com/wiki/Edward_Lavell_(Earth-616),Male,"5' 10""",192 lbs (87 kg),"Power Man and Iron Fist  #92(April, 1983)","April, 1983",1983,70,192,Edward Lavell,Earth-616
2801,http://marvel.wikia.com/wiki/Erg_(Earth-616),Male,"6' 6""",192 lbs (87 kg),"Power Pack  #12(July, 1985)","July, 1985",1985,78,192,Erg,Earth-616
2802,http://marvel.wikia.com/wiki/Hatap_(Earth-616),Male,"6' 3""",192 lbs (87 kg),"Tales of Suspense  #44(August, 1963)","August, 1963",1963,75,192,Hatap,Earth-616
2803,http://marvel.wikia.com/wiki/Sumner_Beckwith_(Earth-616),Male,"5' 6"" (human); 6'6"" (Variable) (as Glob)",192 lbs (87 kg) (human); 900 lbs (as Glob),"Incredible Hulk  #389(January, 1992)","January, 1992",1992,66,192,Sumner Beckwith,Earth-616
2804,http://marvel.wikia.com/wiki/Joshua_Guthrie_(Earth-616),Male,"5' 9""",193 lbs (88 kg),"Rom Annual  #3(November, 1984)","November, 1984",1984,69,193,Joshua Guthrie,Earth-616
